Date,ENGI FP Equity,CS FP Equity
2015-08-25,15.73,22.095
2015-08-24,15.06,21.09
2015-08-21,16.21,22.07
2015-08-20,16.81,22.945
2015-08-19,16.93,23.67
2015-08-18,17.17,24.155
2015-08-17,17.36,24.105
2015-08-14,17.22,23.90
2015-08-13,17.43,24.155
2015-08-12,17.29,23.79
2015-08-11,17.675,24.76
2015-08-10,17.94,25.195
2015-08-07,17.91,24.725
2015-08-06,17.75,24.875
2015-08-05,17.82,24.61
2015-08-04,17.545,24.22
2015-08-03,17.645,24.255
2015-07-31,17.485,24.00
2015-07-30,17.56,24.15
2015-07-29,16.89,23.995
2015-07-28,16.54,24.015
2015-07-27,16.87,23.70
2015-07-24,17.37,24.115
2015-07-23,17.46,24.605
2015-07-22,17.48,24.41
2015-07-21,17.575,24.35
2015-07-20,17.705,24.63
2015-07-17,17.66,24.485
2015-07-16,17.835,24.495
2015-07-15,17.625,23.895
2015-07-14,17.575,23.81
2015-07-13,17.475,23.665
2015-07-10,17.25,23.015
2015-07-09,16.73,22.095
2015-07-08,16.30,21.455
2015-07-07,16.11,21.14
2015-07-06,16.32,21.81
2015-07-03,16.72,22.545
2015-07-02,16.97,22.60
2015-07-01,16.73,23.005
2015-06-30,16.64,22.63
2015-06-29,16.85,22.60
2015-06-26,17.49,23.855
2015-06-25,17.605,23.53
2015-06-24,17.73,23.455
2015-06-23,17.785,23.375
2015-06-22,17.655,23.30
2015-06-19,17.07,22.42
2015-06-18,17.06,22.535
2015-06-17,16.915,22.365
2015-06-16,16.91,22.52
2015-06-15,16.89,22.085
2015-06-12,17.16,22.51
2015-06-11,17.52,22.775
2015-06-10,17.53,22.53
2015-06-09,17.265,22.155
2015-06-08,17.39,22.12
2015-06-05,17.635,22.405
2015-06-04,17.835,22.755
2015-06-03,18.11,22.98
2015-06-02,18.085,22.94
2015-06-01,18.24,22.93
2015-05-29,18.375,22.915
2015-05-28,18.83,23.745
2015-05-27,18.875,24.165
2015-05-26,18.42,23.78
2015-05-25,18.50,23.805
2015-05-22,18.725,23.935
2015-05-21,18.66,23.93
2015-05-20,18.64,23.85
2015-05-19,18.275,23.66
2015-05-18,17.80,22.825
2015-05-15,17.825,22.785
2015-05-14,17.875,22.76
2015-05-13,17.795,22.47
2015-05-12,18.25,22.165
2015-05-11,18.40,22.325
2015-05-08,18.525,23.445
2015-05-07,17.945,23.18
2015-05-06,17.985,22.54
2015-05-05,17.775,22.275
2015-05-04,18.035,22.735
2015-04-30,18.205,22.615
2015-04-29,18.735,22.245
2015-04-28,19.315,22.50
2015-04-27,19.51,23.325
2015-04-24,19.29,22.87
2015-04-23,18.92,23.11
2015-04-22,19.095,23.485
2015-04-21,19.30,23.50
2015-04-20,19.385,23.77
2015-04-17,19.315,23.435
2015-04-16,19.47,23.995
2015-04-15,19.365,24.27
2015-04-14,19.145,24.16
2015-04-13,19.245,24.415
2015-04-10,19.265,24.475
2015-04-09,19.275,24.355
2015-04-08,19.245,24.095
2015-04-07,19.40,24.17
2015-04-02,18.505,23.915
2015-04-01,18.54,23.80
2015-03-31,18.405,23.455
2015-03-30,18.705,23.75
2015-03-27,18.77,23.53
2015-03-26,18.645,23.25
2015-03-25,18.87,23.555
2015-03-24,18.97,23.67
2015-03-23,18.895,23.425
2015-03-20,19.00,23.825
2015-03-19,18.83,23.325
2015-03-18,18.85,23.325
2015-03-17,18.69,23.475
2015-03-16,18.485,23.76
2015-03-13,18.23,23.405
2015-03-12,18.23,23.11
2015-03-11,18.54,22.82
2015-03-10,18.44,22.395
2015-03-09,18.80,22.835
2015-03-06,18.895,22.79
2015-03-05,19.10,22.68
2015-03-04,19.00,22.53
2015-03-03,18.99,22.225
2015-03-02,19.44,22.465
2015-02-27,19.875,22.69
2015-02-26,19.475,22.47
2015-02-25,19.29,22.00
2015-02-24,19.24,21.435
2015-02-23,18.805,21.295
2015-02-20,18.59,21.15
2015-02-19,18.68,21.25
2015-02-18,18.68,21.005
2015-02-17,18.74,20.605
2015-02-16,18.60,20.535
2015-02-13,18.72,20.84
2015-02-12,18.80,20.845
2015-02-11,18.775,20.655
2015-02-10,18.96,20.855
2015-02-09,18.685,20.43
2015-02-06,19.01,20.86
2015-02-05,19.145,20.72
2015-02-04,19.605,21.01
2015-02-03,19.70,21.095
2015-02-02,19.835,20.815
2015-01-30,19.725,20.855
2015-01-29,19.995,21.155
2015-01-28,19.765,20.93
2015-01-27,19.465,20.85
2015-01-26,19.68,20.76
2015-01-23,19.505,20.695
2015-01-22,19.28,20.64
2015-01-21,18.705,20.25
2015-01-20,18.815,20.16
2015-01-19,18.63,20.035
2015-01-16,18.445,19.905
2015-01-15,18.26,19.49
2015-01-14,18.01,18.80
2015-01-13,18.63,19.165
2015-01-12,18.28,18.74
2015-01-09,18.22,18.715
2015-01-08,18.79,19.145
2015-01-07,18.135,18.385
2015-01-06,18.305,18.19
2015-01-05,18.49,18.39
2015-01-02,19.31,19.10
2014-12-31,19.43,19.205
2014-12-30,19.385,19.125
2014-12-29,19.95,19.39
2014-12-24,19.65,19.53
2014-12-23,19.83,19.585
2014-12-22,19.405,19.375
2014-12-19,19.495,19.305
2014-12-18,19.59,19.235
2014-12-17,18.77,18.23
2014-12-16,18.77,18.325
2014-12-15,18.275,18.04
2014-12-12,18.94,18.505
2014-12-11,19.445,19.07
2014-12-10,19.53,18.975
2014-12-09,19.61,19.08
2014-12-08,20.265,19.60
2014-12-05,20.52,19.72
2014-12-04,19.755,19.20
2014-12-03,19.99,19.255
2014-12-02,19.975,19.20
2014-12-01,19.935,19.18
2014-11-28,19.815,19.415
2014-11-27,19.90,19.28
2014-11-26,19.455,19.165
2014-11-25,19.285,19.12
2014-11-24,18.965,19.13
2014-11-21,18.82,18.915
2014-11-20,18.49,18.465
2014-11-19,18.75,18.785
2014-11-18,18.665,18.83
2014-11-17,18.445,18.61
2014-11-14,18.465,18.49
2014-11-13,18.395,18.38
2014-11-12,18.45,18.265
2014-11-11,18.95,18.59
2014-11-10,18.85,18.495
2014-11-07,18.625,18.26
2014-11-06,18.855,18.325
2014-11-05,18.775,18.245
2014-11-04,18.635,17.96
2014-11-03,18.77,18.17
2014-10-31,19.355,18.41
2014-10-30,18.93,17.875
2014-10-29,18.87,17.89
2014-10-28,18.65,18.02
2014-10-27,18.09,17.75
2014-10-24,18.175,17.915
2014-10-23,18.235,17.965
2014-10-22,17.995,17.695
2014-10-21,17.93,17.705
2014-10-20,17.59,17.285
2014-10-17,17.835,17.545
2014-10-16,16.935,16.94
2014-10-15,17.105,17.27
2014-10-14,18.085,18.23
2014-10-13,18.085,18.28
2014-10-10,18.505,18.265
2014-10-09,18.79,18.36
2014-10-08,19.00,18.64
2014-10-07,19.015,18.79
2014-10-06,19.40,19.06
2014-10-03,19.455,19.125
2014-10-02,19.225,18.885
2014-10-01,19.715,19.37
2014-09-30,19.86,19.51
2014-09-29,19.445,19.425
2014-09-26,19.54,19.815
2014-09-25,19.305,19.595
2014-09-24,19.43,19.80
2014-09-23,19.215,19.70
2014-09-22,19.71,19.98
2014-09-19,19.795,19.895
2014-09-18,19.625,19.86
2014-09-17,19.52,19.615
2014-09-16,19.505,19.47
2014-09-15,19.505,19.615
2014-09-12,19.365,19.495
2014-09-11,19.40,19.36
2014-09-10,19.42,19.33
2014-09-09,19.395,19.20
2014-09-08,19.57,19.325
2014-09-05,19.67,19.425
2014-09-04,19.27,19.545
2014-09-03,18.95,19.165
2014-09-02,18.94,18.865
2014-09-01,18.965,18.83
2014-08-29,18.745,18.85
2014-08-28,18.62,18.68
2014-08-27,18.68,18.895
2014-08-26,18.815,18.95
2014-08-25,18.96,18.765
2014-08-22,18.555,18.43
2014-08-21,18.70,18.47
2014-08-20,18.63,18.125
2014-08-19,19.06,18.27
2014-08-18,19.04,18.185
2014-08-15,18.94,18.05
2014-08-14,19.00,18.23
2014-08-13,18.895,18.14
2014-08-12,18.63,17.96
2014-08-11,18.705,17.94
2014-08-08,18.445,17.59
2014-08-07,18.475,17.465
2014-08-06,18.845,17.605
2014-08-05,18.945,17.865
2014-08-04,18.815,17.785
2014-08-01,18.845,17.365
2014-07-31,19.25,17.19
2014-07-30,19.575,17.54
2014-07-29,19.855,17.735
2014-07-28,19.685,17.69
2014-07-25,19.795,17.67
2014-07-24,20.395,17.905
2014-07-23,20.185,17.735
2014-07-22,20.225,17.65
2014-07-21,19.99,17.36
2014-07-18,19.775,17.46
2014-07-17,19.665,17.54
2014-07-16,19.96,17.81
2014-07-15,19.815,17.47
2014-07-14,19.725,17.765
2014-07-11,19.605,17.62
2014-07-10,19.50,17.505
2014-07-09,19.865,17.69
2014-07-08,19.755,17.535
2014-07-07,19.945,17.79
2014-07-04,20.115,18.105
2014-07-03,20.21,18.15
2014-07-02,20.135,17.59
2014-07-01,20.16,17.575
2014-06-30,20.105,17.455
2014-06-27,20.255,17.51
2014-06-26,20.255,17.59
2014-06-25,20.325,17.67
2014-06-24,20.81,17.77
2014-06-23,20.55,17.85
2014-06-20,20.59,17.97
2014-06-19,20.88,18.155
2014-06-18,20.815,17.855
2014-06-17,20.645,17.925
2014-06-16,20.585,17.87
2014-06-13,20.71,18.075
2014-06-12,20.525,18.29
2014-06-11,20.795,18.485
2014-06-10,21.09,18.58
2014-06-09,20.95,18.685
2014-06-06,20.97,18.75
2014-06-05,20.86,18.38
2014-06-04,20.525,18.055
2014-06-03,20.575,17.99
2014-06-02,20.49,18.015
2014-05-30,20.485,18.11
2014-05-29,20.375,18.00
2014-05-28,20.39,18.05
2014-05-27,20.40,17.93
2014-05-26,20.415,17.79
2014-05-23,20.29,17.605
2014-05-22,20.305,17.495
2014-05-21,19.99,17.47
2014-05-20,19.79,17.33
2014-05-19,19.685,17.125
2014-05-16,19.425,16.98
2014-05-15,19.345,17.05
2014-05-14,19.51,17.56
2014-05-13,19.585,17.715
2014-05-12,19.465,17.45
2014-05-09,19.31,17.44
2014-05-08,19.08,17.59
2014-05-07,18.77,17.54
2014-05-06,18.67,17.58
2014-05-05,18.67,17.965
2014-05-02,18.545,18.18
2014-04-30,18.175,18.775
2014-04-29,18.96,19.16
2014-04-28,19.00,18.735
2014-04-25,19.07,18.65
2014-04-24,19.365,18.89
2014-04-23,19.565,18.78
2014-04-22,19.995,18.91
2014-04-17,19.94,18.475
2014-04-16,19.97,18.27
2014-04-15,19.655,17.94
2014-04-14,19.79,18.325
2014-04-11,19.625,18.135
2014-04-10,19.915,18.405
2014-04-09,19.93,18.69
2014-04-08,19.96,18.70
2014-04-07,19.805,19.04
2014-04-04,19.605,19.52
2014-04-03,19.71,19.48
2014-04-02,19.735,19.32
2014-04-01,19.83,19.03
2014-03-31,19.86,18.865
2014-03-28,19.96,19.105
2014-03-27,19.705,19.16
2014-03-26,19.705,19.215
2014-03-25,19.73,18.865
2014-03-24,19.385,18.515
2014-03-21,19.515,18.89
2014-03-20,19.63,19.035
2014-03-19,19.71,18.315
2014-03-18,19.70,18.33
2014-03-17,19.18,18.10
2014-03-14,18.87,17.73
2014-03-13,18.965,18.045
2014-03-12,19.235,18.355
2014-03-11,19.28,18.515
2014-03-10,18.915,18.645
2014-03-07,18.745,18.65
2014-03-06,19.04,18.91
2014-03-05,18.88,18.86
2014-03-04,18.71,18.89
2014-03-03,18.225,18.35
2014-02-28,18.59,18.94
2014-02-27,18.615,18.91
2014-02-26,17.555,19.075
2014-02-25,17.775,19.375
2014-02-24,18.025,19.635
2014-02-21,18.005,19.615
2014-02-20,17.885,19.55
2014-02-19,17.735,19.79
2014-02-18,17.38,19.95
2014-02-17,17.425,20.01
2014-02-14,17.43,20.09
2014-02-13,17.175,19.95
2014-02-12,17.06,19.82
2014-02-11,17.005,19.72
2014-02-10,16.95,19.395
2014-02-07,16.985,19.405
2014-02-06,16.775,19.175
2014-02-05,16.525,18.755
2014-02-04,16.33,18.94
2014-02-03,16.345,18.73
2014-01-31,16.385,19.50
2014-01-30,16.515,19.65
2014-01-29,16.255,19.13
2014-01-28,16.375,19.465
2014-01-27,16.38,18.72
2014-01-24,16.575,18.73
2014-01-23,16.95,19.46
2014-01-22,17.00,19.88
2014-01-21,17.055,19.93
2014-01-20,17.435,19.885
2014-01-17,17.345,20.14
2014-01-16,17.01,20.15
2014-01-15,17.15,20.50
2014-01-14,16.885,20.095
2014-01-13,16.77,20.15
2014-01-10,16.775,20.225
2014-01-09,16.72,20.18
2014-01-08,16.85,20.39
2014-01-07,16.75,20.25
2014-01-06,16.545,19.75
2014-01-03,16.745,19.79
2014-01-02,16.715,19.715
2013-12-31,17.095,20.21
2013-12-30,17.04,20.13
2013-12-27,17.035,20.095
2013-12-24,17.035,19.775
2013-12-23,17.035,19.89
2013-12-20,16.975,19.70
2013-12-19,16.86,19.435
2013-12-18,16.705,18.80
2013-12-17,16.165,18.44
2013-12-16,16.495,18.64
2013-12-13,16.41,18.41
2013-12-12,16.41,17.965
2013-12-11,16.51,18.15
2013-12-10,16.69,18.31
2013-12-09,16.815,18.45
2013-12-06,16.48,18.50
2013-12-05,16.38,18.20
2013-12-04,16.58,18.545
2013-12-03,16.78,18.695
2013-12-02,17.175,19.26
2013-11-29,17.07,19.285
2013-11-28,17.085,19.30
2013-11-27,17.12,19.165
2013-11-26,17.125,18.99
2013-11-25,17.36,19.145
2013-11-22,17.30,19.01
2013-11-21,17.15,18.825
2013-11-20,17.27,18.44
2013-11-19,17.445,18.455
2013-11-18,17.69,18.70
2013-11-15,17.63,18.495
2013-11-14,18.535,18.60
2013-11-13,18.625,18.245
2013-11-12,18.485,18.40
2013-11-11,18.655,18.63
2013-11-08,18.645,18.125
2013-11-07,18.68,18.095
2013-11-06,18.81,18.21
2013-11-05,18.325,17.985
2013-11-04,18.405,18.435
2013-11-01,18.305,18.345
2013-10-31,18.34,18.40
2013-10-30,18.27,18.125
2013-10-29,18.29,18.265
2013-10-28,18.20,17.90
2013-10-25,18.435,18.27
2013-10-24,18.445,18.635
2013-10-23,18.21,18.675
2013-10-22,18.31,18.72
2013-10-21,18.575,18.59
2013-10-18,18.56,18.83
2013-10-17,18.805,18.805
2013-10-16,19.325,18.825
2013-10-15,19.40,18.505
2013-10-14,19.355,18.325
2013-10-11,19.23,18.19
2013-10-10,19.475,18.27
2013-10-09,19.155,17.41
2013-10-08,18.90,17.175
2013-10-07,19.225,17.35
2013-10-04,18.88,17.355
2013-10-03,18.65,17.185
2013-10-02,18.945,17.11
2013-10-01,19.04,17.43
2013-09-30,18.57,17.125
2013-09-27,18.84,17.395
2013-09-26,18.87,17.38
2013-09-25,18.69,17.64
2013-09-24,18.805,17.485
2013-09-23,18.52,17.34
2013-09-20,18.43,17.47
2013-09-19,18.38,17.78
2013-09-18,18.20,18.21
2013-09-17,18.20,17.95
2013-09-16,18.21,18.00
2013-09-13,18.135,17.765
2013-09-12,18.09,17.78
2013-09-11,17.86,18.00
2013-09-10,17.29,18.035
2013-09-09,16.885,17.52
2013-09-06,17.005,17.345
2013-09-05,16.635,17.045
2013-09-04,16.545,16.935
2013-09-03,16.455,16.785
2013-09-02,16.535,16.905
2013-08-30,16.40,16.485
2013-08-29,16.60,16.86
2013-08-28,16.60,16.55
2013-08-27,16.24,16.615
2013-08-26,16.645,17.155
2013-08-23,16.735,17.45
2013-08-22,16.685,17.33
2013-08-21,16.52,17.07
2013-08-20,16.55,17.325
2013-08-19,16.855,18.015
2013-08-16,17.06,18.16
2013-08-15,16.97,17.755
2013-08-14,17.065,17.83
2013-08-13,17.00,17.53
2013-08-12,16.92,17.60
2013-08-09,17.13,17.40
2013-08-08,17.24,17.41
2013-08-07,17.115,17.10
2013-08-06,16.65,17.125
2013-08-05,16.90,17.375
2013-08-02,16.95,17.125
2013-08-01,16.615,16.755
2013-07-31,15.77,16.575
2013-07-30,15.855,16.66
2013-07-29,15.82,16.67
2013-07-26,16.14,16.60
2013-07-25,16.095,16.71
2013-07-24,16.045,16.645
2013-07-23,15.83,16.545
2013-07-22,15.74,16.72
2013-07-19,15.695,16.60
2013-07-18,15.585,16.505
2013-07-17,15.45,16.16
2013-07-16,15.335,15.91
2013-07-15,15.395,16.135
2013-07-12,15.315,16.12
2013-07-11,15.48,16.10
2013-07-10,15.225,16.39
2013-07-09,15.335,16.18
2013-07-08,15.335,15.96
2013-07-05,15.04,15.49
2013-07-04,15.295,15.615
2013-07-03,14.95,15.02
2013-07-02,15.065,15.23
2013-07-01,14.98,15.38
2013-06-28,15.045,15.095
2013-06-27,15.145,15.16
2013-06-26,14.985,15.10
2013-06-25,14.565,14.82
2013-06-24,14.525,14.54
2013-06-21,14.825,14.76
2013-06-20,15.03,15.205
2013-06-19,15.66,15.77
2013-06-18,15.70,16.055
2013-06-17,15.765,15.85
2013-06-14,15.445,15.45
2013-06-13,15.405,15.40
2013-06-12,15.25,15.15
2013-06-11,15.17,15.295
2013-06-10,15.215,15.695
2013-06-07,15.355,15.70
2013-06-06,15.335,15.075
2013-06-05,15.28,15.41
2013-06-04,15.615,15.795
2013-06-03,15.56,15.51
2013-05-31,15.75,15.63
2013-05-30,16.05,15.57
2013-05-29,16.065,15.30
2013-05-28,16.435,15.37
2013-05-27,16.305,14.895
2013-05-24,16.26,14.76
2013-05-23,16.29,14.715
2013-05-22,16.50,15.17
2013-05-21,16.525,15.025
2013-05-20,16.665,15.13
2013-05-17,16.605,15.09
2013-05-16,16.36,15.105
2013-05-15,16.46,14.965
2013-05-14,16.575,14.785
2013-05-13,16.73,14.60
2013-05-10,16.645,14.64
2013-05-09,16.545,14.48
2013-05-08,16.685,15.01
2013-05-07,16.505,14.86
2013-05-06,16.485,14.71
2013-05-03,16.73,14.66
2013-05-02,16.48,14.31
2013-04-30,16.30,14.215
2013-04-29,16.355,14.425
2013-04-26,15.945,14.19
2013-04-25,16.165,14.36
2013-04-24,16.595,14.10
2013-04-23,16.305,13.65
2013-04-22,15.92,13.03
2013-04-19,15.66,12.995
2013-04-18,15.32,12.89
2013-04-17,15.47,13.105
2013-04-16,15.76,13.485
2013-04-15,16.155,13.735
2013-04-12,16.165,13.71
2013-04-11,16.225,13.925
2013-04-10,15.96,13.705
2013-04-09,15.44,13.21
2013-04-08,15.25,13.105
2013-04-05,15.425,13.165
2013-04-04,15.355,13.27
2013-04-03,15.235,13.385
2013-04-02,15.525,13.65
2013-03-28,15.02,13.41
2013-03-27,15.00,13.46
2013-03-26,15.155,13.725
2013-03-25,15.22,13.65
2013-03-22,15.70,13.965
2013-03-21,15.30,13.965
2013-03-20,14.955,14.25
2013-03-19,14.515,14.075
2013-03-18,14.605,14.295
2013-03-15,14.605,14.505
2013-03-14,14.735,14.60
2013-03-13,14.465,14.29
2013-03-12,14.54,14.27
2013-03-11,14.66,14.11
2013-03-08,14.71,13.945
2013-03-07,14.57,13.555
2013-03-06,14.62,13.54
2013-03-05,14.685,13.495
2013-03-04,14.43,13.125
2013-03-01,14.18,13.135
2013-02-28,14.48,13.305
2013-02-27,14.41,13.19
2013-02-26,14.205,13.15
2013-02-25,14.845,13.67
2013-02-22,14.69,13.605
2013-02-21,14.12,13.27
2013-02-20,14.465,13.70
2013-02-19,14.765,13.93
2013-02-18,14.66,13.705
2013-02-15,14.58,13.45
2013-02-14,14.63,13.55
2013-02-13,14.925,13.615
2013-02-12,14.97,13.495
2013-02-11,14.89,13.17
2013-02-08,14.76,13.255
2013-02-07,14.73,13.005
2013-02-06,14.775,13.04
2013-02-05,15.005,13.385
2013-02-04,14.72,13.285
2013-02-01,15.165,13.805
2013-01-31,15.11,13.64
2013-01-30,15.25,13.825
2013-01-29,15.415,13.835
2013-01-28,15.39,13.725
2013-01-25,15.32,13.525
2013-01-24,15.22,13.455
2013-01-23,15.145,13.365
2013-01-22,15.38,13.585
2013-01-21,15.57,13.66
2013-01-18,15.30,13.625
2013-01-17,15.35,13.705
2013-01-16,15.215,13.47
2013-01-15,15.30,13.56
2013-01-14,15.43,13.71
2013-01-11,15.415,13.755
2013-01-10,15.525,13.61
2013-01-09,15.82,13.65
2013-01-08,15.82,13.575
2013-01-07,15.69,13.905
2013-01-04,15.995,13.865
2013-01-03,15.94,13.825
2013-01-02,15.815,13.81
2012-12-31,15.575,13.35
2012-12-28,15.415,13.225
2012-12-27,15.45,13.45
2012-12-24,15.54,13.35
2012-12-21,15.44,13.365
2012-12-20,15.20,13.275
2012-12-19,15.445,13.13
2012-12-18,15.29,13.05
2012-12-17,15.33,13.015
2012-12-14,15.275,12.99
2012-12-13,15.315,13.085
2012-12-12,15.425,13.07
2012-12-11,15.375,12.965
2012-12-10,15.10,12.89
2012-12-07,15.21,12.91
2012-12-06,15.285,12.92
2012-12-05,17.24,12.80
2012-12-04,17.45,12.77
2012-12-03,17.45,12.665
2012-11-30,17.295,12.635
2012-11-29,17.385,12.645
2012-11-28,16.92,12.445
2012-11-27,16.785,12.38
2012-11-26,17.06,12.355
2012-11-23,17.18,12.35
2012-11-22,17.025,12.305
2012-11-21,16.89,12.225
2012-11-20,16.61,12.03
2012-11-19,16.66,11.93
2012-11-16,16.14,11.50
2012-11-15,16.45,11.71
2012-11-14,16.59,11.81
2012-11-13,16.645,11.895
2012-11-12,16.70,11.805
2012-11-09,16.815,11.765
2012-11-08,16.725,11.955
2012-11-07,17.07,12.075
2012-11-06,17.43,12.50
2012-11-05,17.495,12.47
2012-11-02,17.82,12.545
2012-11-01,17.80,12.39
2012-10-31,17.705,12.265
2012-10-30,17.71,12.215
2012-10-29,17.375,12.085
2012-10-26,17.58,12.215
2012-10-25,17.47,12.185
2012-10-24,17.655,12.06
2012-10-23,17.56,12.10
2012-10-22,17.815,12.445
2012-10-19,17.815,12.47
2012-10-18,17.975,12.76
2012-10-17,17.955,12.63
2012-10-16,17.76,12.245
2012-10-15,17.47,11.83
2012-10-12,17.325,11.745
2012-10-11,17.48,11.665
2012-10-10,17.40,11.555
2012-10-09,17.515,11.665
2012-10-08,17.65,11.785
2012-10-05,17.955,11.97
2012-10-04,17.755,11.675
2012-10-03,17.825,11.68
2012-10-02,17.745,11.765
2012-10-01,17.805,11.90
2012-09-28,17.40,11.59
2012-09-27,17.915,12.01
2012-09-26,17.88,11.99
2012-09-25,18.285,12.475
2012-09-24,19.465,12.35
2012-09-21,19.495,12.465
2012-09-20,19.385,12.35
2012-09-19,19.65,12.455
2012-09-18,19.695,12.445
2012-09-17,20.005,12.945
2012-09-14,19.89,12.955
2012-09-13,19.62,12.61
2012-09-12,19.875,12.775
2012-09-11,19.75,12.525
2012-09-10,19.50,12.345
2012-09-07,19.44,12.325
2012-09-06,19.28,12.04
2012-09-05,19.43,11.67
2012-09-04,19.46,11.59
2012-09-03,19.685,11.62
2012-08-31,19.575,11.51
2012-08-30,19.295,11.345
2012-08-29,19.50,11.58
2012-08-28,19.765,11.63
2012-08-27,19.99,11.665
2012-08-24,19.765,11.595
2012-08-23,19.63,11.645
2012-08-22,19.84,11.80
2012-08-21,20.23,11.78
2012-08-20,20.17,11.425
2012-08-17,20.04,11.57
2012-08-16,19.95,11.52
2012-08-15,19.725,11.38
2012-08-14,19.595,11.365
2012-08-13,19.35,11.26
2012-08-10,19.31,11.23
2012-08-09,19.425,11.245
2012-08-08,19.70,11.025
2012-08-07,19.74,10.88
2012-08-06,19.40,10.475
2012-08-03,19.11,10.19
2012-08-02,18.21,9.699
2012-08-01,18.29,10.07
2012-07-31,18.185,9.95
2012-07-30,18.27,10.00
2012-07-27,17.96,9.794
2012-07-26,17.445,9.449
2012-07-25,16.75,8.924
2012-07-24,16.77,8.903
2012-07-23,17.135,9.19
2012-07-20,17.56,9.717
2012-07-19,18.215,10.155
2012-07-18,18.12,10.155
2012-07-17,17.94,10.02
2012-07-16,17.97,10.01
2012-07-13,18.035,10.06
2012-07-12,17.68,9.972
2012-07-11,17.975,10.06
2012-07-10,17.81,9.978
2012-07-09,18.00,9.90
2012-07-06,18.055,9.997
2012-07-05,18.315,10.45
2012-07-04,18.55,10.605
2012-07-03,18.695,10.695
2012-07-02,18.90,10.60
2012-06-29,18.755,10.48
2012-06-28,18.245,9.796
2012-06-27,18.19,9.856
2012-06-26,17.80,9.678
2012-06-25,17.575,9.70
2012-06-22,17.665,10.07
2012-06-21,17.48,10.19
2012-06-20,17.295,10.175
2012-06-19,16.99,10.08
2012-06-18,16.83,9.717
2012-06-15,17.105,9.89
2012-06-14,16.77,9.504
2012-06-13,16.62,9.436
2012-06-12,16.525,9.496
2012-06-11,16.295,9.681
2012-06-08,16.32,9.631
2012-06-07,16.15,9.683
2012-06-06,16.38,9.672
2012-06-05,16.03,9.041
2012-06-04,16.03,8.961
2012-06-01,15.95,8.795
2012-05-31,15.975,9.081
2012-05-30,16.01,9.13
2012-05-29,16.205,9.342
2012-05-28,16.235,9.311
2012-05-25,16.44,9.382
2012-05-24,16.43,9.362
2012-05-23,16.07,9.256
2012-05-22,16.475,9.702
2012-05-21,16.20,9.43
2012-05-18,16.24,9.357
2012-05-17,16.02,9.219
2012-05-16,16.165,9.504
2012-05-15,16.285,9.303
2012-05-14,16.655,9.511
2012-05-11,17.00,9.73
2012-05-10,17.015,9.914
2012-05-09,16.85,9.385
2012-05-08,17.115,9.506
2012-05-07,17.265,9.916
2012-05-04,17.09,9.658
2012-05-03,17.15,10.535
2012-05-02,17.325,10.535
2012-04-30,17.39,10.70
2012-04-27,17.715,10.98
2012-04-26,17.67,10.715
2012-04-25,17.77,10.895
2012-04-24,18.255,10.395
2012-04-23,18.185,10.175
2012-04-20,18.685,10.695
2012-04-19,18.545,10.32
2012-04-18,18.82,10.835
2012-04-17,19.055,11.07
2012-04-16,18.475,10.70
2012-04-13,17.96,10.84
2012-04-12,18.36,11.265
2012-04-11,18.43,11.21
2012-04-10,18.22,11.11
2012-04-05,18.605,11.68
2012-04-04,18.60,11.715
2012-04-03,19.05,12.145
2012-04-02,19.575,12.48
2012-03-30,19.37,12.43
2012-03-29,19.16,12.36
2012-03-28,19.445,12.66
2012-03-27,19.60,12.835
2012-03-26,19.67,12.825
2012-03-23,19.535,12.725
2012-03-22,19.625,12.645
2012-03-21,19.895,12.78
2012-03-20,19.905,13.005
2012-03-19,19.97,13.21
2012-03-16,20.005,13.18
2012-03-15,20.06,12.93
2012-03-14,20.00,12.67
2012-03-13,19.86,12.22
2012-03-12,19.50,11.94
2012-03-09,19.725,11.96
2012-03-08,19.82,11.975
2012-03-07,19.47,11.83
2012-03-06,19.315,11.725
2012-03-05,19.725,12.32
2012-03-02,19.60,12.39
2012-03-01,19.75,12.33
2012-02-29,19.47,12.105
2012-02-28,19.68,12.00
2012-02-27,19.68,12.025
2012-02-24,19.675,12.125
2012-02-23,19.57,12.15
2012-02-22,19.625,12.27
2012-02-21,19.82,12.45
2012-02-20,19.87,12.52
2012-02-17,19.785,12.305
2012-02-16,19.55,12.06
2012-02-15,19.425,12.215
2012-02-14,19.40,12.17
2012-02-13,19.435,12.42
2012-02-10,19.55,12.35
2012-02-09,20.295,12.66
2012-02-08,21.32,12.655
2012-02-07,21.35,12.66
2012-02-06,21.315,12.655
2012-02-03,21.56,12.72
2012-02-02,21.215,12.48
2012-02-01,21.20,12.27
2012-01-31,20.75,11.605
2012-01-30,20.435,11.545
2012-01-27,20.76,11.95
2012-01-26,21.04,12.075
2012-01-25,20.54,11.94
2012-01-24,20.81,11.94
2012-01-23,20.36,12.05
2012-01-20,21.125,11.92
2012-01-19,21.395,11.67
2012-01-18,21.03,10.975
2012-01-17,21.54,10.86
2012-01-16,21.045,10.535
2012-01-13,20.90,10.50
2012-01-12,21.225,10.475
2012-01-11,21.25,10.405
2012-01-10,21.36,10.265
2012-01-09,20.53,9.544
2012-01-06,20.67,9.80
2012-01-05,20.785,9.89
2012-01-04,21.28,10.40
2012-01-03,21.725,10.58
2012-01-02,21.79,10.43
